song,stem,snr,variant,inference_mode
704f1de9-1d02-4c2b-af05-107a7700a51d,vocals,8.348032204075896,ev-d-pre,inference-d
704f1de9-1d02-4c2b-af05-107a7700a51d,drums,11.773504822344831,ev-d-pre,inference-d
704f1de9-1d02-4c2b-af05-107a7700a51d,bass,8.722601289781865,ev-d-pre,inference-d
704f1de9-1d02-4c2b-af05-107a7700a51d,guitar,1.4814132517329637,ev-d-pre,inference-d
8a6c9c1f-4865-404f-a805-1949de36a33c,vocals,13.111770606060576,ev-d-pre,inference-d
8a6c9c1f-4865-404f-a805-1949de36a33c,drums,12.37511152490276,ev-d-pre,inference-d
8a6c9c1f-4865-404f-a805-1949de36a33c,bass,18.078471789468868,ev-d-pre,inference-d
8a6c9c1f-4865-404f-a805-1949de36a33c,guitar,10.465994217504091,ev-d-pre,inference-d
8a6c9c1f-4865-404f-a805-1949de36a33c,other_keys,1.224636609108105,ev-d-pre,inference-d
0358fd1e-244a-4422-9a42-29b5d68f6e4b,vocals,8.34832257040661,ev-d-pre,inference-d
0358fd1e-244a-4422-9a42-29b5d68f6e4b,drums,5.7610323053252195,ev-d-pre,inference-d
0358fd1e-244a-4422-9a42-29b5d68f6e4b,guitar,4.020972466888816,ev-d-pre,inference-d
0358fd1e-244a-4422-9a42-29b5d68f6e4b,piano,-0.4549561947751282,ev-d-pre,inference-d
0358fd1e-244a-4422-9a42-29b5d68f6e4b,other_keys,1.2599679252920912,ev-d-pre,inference-d
0358fd1e-244a-4422-9a42-29b5d68f6e4b,percussion,-0.10657351047624836,ev-d-pre,inference-d
1afe1b3b-3e2e-48d3-b859-f50e222cbaf4,vocals,6.849811237015241,ev-d-pre,inference-d
1afe1b3b-3e2e-48d3-b859-f50e222cbaf4,drums,5.896534548211592,ev-d-pre,inference-d
1afe1b3b-3e2e-48d3-b859-f50e222cbaf4,bass,14.29597768353213,ev-d-pre,inference-d
1afe1b3b-3e2e-48d3-b859-f50e222cbaf4,guitar,3.467987495087563,ev-d-pre,inference-d
1afe1b3b-3e2e-48d3-b859-f50e222cbaf4,piano,0.5779059422598506,ev-d-pre,inference-d
1afe1b3b-3e2e-48d3-b859-f50e222cbaf4,bowed_strings,-0.0954259125730608,ev-d-pre,inference-d
78ef22ce-472f-4f82-8656-16df73b9465f,vocals,10.511841983980922,ev-d-pre,inference-d
78ef22ce-472f-4f82-8656-16df73b9465f,drums,9.106209552648517,ev-d-pre,inference-d
78ef22ce-472f-4f82-8656-16df73b9465f,bass,14.924315603789655,ev-d-pre,inference-d
78ef22ce-472f-4f82-8656-16df73b9465f,guitar,2.0189786916068844,ev-d-pre,inference-d
78ef22ce-472f-4f82-8656-16df73b9465f,wind,1.0526444588616835,ev-d-pre,inference-d
491c1ff5-1e7b-4046-8029-a82d4a8aefb4,vocals,14.347046118300682,ev-d-pre,inference-d
491c1ff5-1e7b-4046-8029-a82d4a8aefb4,drums,8.141713907420847,ev-d-pre,inference-d
491c1ff5-1e7b-4046-8029-a82d4a8aefb4,bass,10.51422689804868,ev-d-pre,inference-d
491c1ff5-1e7b-4046-8029-a82d4a8aefb4,guitar,0.7582651256187325,ev-d-pre,inference-d
491c1ff5-1e7b-4046-8029-a82d4a8aefb4,piano,3.0030975483624394,ev-d-pre,inference-d
491c1ff5-1e7b-4046-8029-a82d4a8aefb4,other_keys,-0.3080672188189748,ev-d-pre,inference-d
491c1ff5-1e7b-4046-8029-a82d4a8aefb4,percussion,-3.238736949263778,ev-d-pre,inference-d
f0c565c5-fc73-4da1-b979-0fac0167f671,vocals,15.156288257417746,ev-d-pre,inference-d
f0c565c5-fc73-4da1-b979-0fac0167f671,drums,13.212254972206665,ev-d-pre,inference-d
f0c565c5-fc73-4da1-b979-0fac0167f671,bass,15.800119522896859,ev-d-pre,inference-d
f0c565c5-fc73-4da1-b979-0fac0167f671,guitar,9.38643162961739,ev-d-pre,inference-d
6de41c50-0c49-4528-b60b-75c45d3630f4,vocals,8.577289699003014,ev-d-pre,inference-d
6de41c50-0c49-4528-b60b-75c45d3630f4,drums,6.579772961776281,ev-d-pre,inference-d
6de41c50-0c49-4528-b60b-75c45d3630f4,bass,8.582946031242729,ev-d-pre,inference-d
6de41c50-0c49-4528-b60b-75c45d3630f4,guitar,5.682475009775855,ev-d-pre,inference-d
25789239-1075-43b9-bfc9-51dff4a29590,vocals,0.6660425730833548,ev-d-pre,inference-d
25789239-1075-43b9-bfc9-51dff4a29590,drums,7.621557729750314,ev-d-pre,inference-d
25789239-1075-43b9-bfc9-51dff4a29590,bass,5.521623076905406,ev-d-pre,inference-d
25789239-1075-43b9-bfc9-51dff4a29590,guitar,2.9711682035240425,ev-d-pre,inference-d
25789239-1075-43b9-bfc9-51dff4a29590,other_keys,1.0443123898601288,ev-d-pre,inference-d
dc61c44e-a771-47a9-8934-a0eb8f3e08ac,vocals,3.4673190232771955,ev-d-pre,inference-d
dc61c44e-a771-47a9-8934-a0eb8f3e08ac,drums,10.568261205416691,ev-d-pre,inference-d
dc61c44e-a771-47a9-8934-a0eb8f3e08ac,bass,4.3328129972803895,ev-d-pre,inference-d
dc61c44e-a771-47a9-8934-a0eb8f3e08ac,guitar,1.874804167302485,ev-d-pre,inference-d
dc61c44e-a771-47a9-8934-a0eb8f3e08ac,other_keys,1.3928189883156337,ev-d-pre,inference-d
07fb2df2-91d6-458d-9230-9638b4edac08,vocals,7.275047723002503,ev-d-pre,inference-d
07fb2df2-91d6-458d-9230-9638b4edac08,drums,12.867048274264377,ev-d-pre,inference-d
07fb2df2-91d6-458d-9230-9638b4edac08,bass,6.5414010979447035,ev-d-pre,inference-d
07fb2df2-91d6-458d-9230-9638b4edac08,guitar,5.891596130532449,ev-d-pre,inference-d
07fb2df2-91d6-458d-9230-9638b4edac08,piano,1.496125133302655,ev-d-pre,inference-d
07fb2df2-91d6-458d-9230-9638b4edac08,bowed_strings,0.09879294133805169,ev-d-pre,inference-d
3c557409-3a34-43c2-9159-5421bbad5ecb,vocals,6.88513561835209,ev-d-pre,inference-d
3c557409-3a34-43c2-9159-5421bbad5ecb,drums,8.831740736418558,ev-d-pre,inference-d
3c557409-3a34-43c2-9159-5421bbad5ecb,bass,8.735417923711852,ev-d-pre,inference-d
3c557409-3a34-43c2-9159-5421bbad5ecb,guitar,6.346671868916138,ev-d-pre,inference-d
28748b6e-6125-42f7-998d-2ad734e39b6c,vocals,6.114533045756193,ev-d-pre,inference-d
28748b6e-6125-42f7-998d-2ad734e39b6c,drums,8.946790766505352,ev-d-pre,inference-d
28748b6e-6125-42f7-998d-2ad734e39b6c,bass,0.18026506935173803,ev-d-pre,inference-d
28748b6e-6125-42f7-998d-2ad734e39b6c,other,1.0555360713608218e-06,ev-d-pre,inference-d
28748b6e-6125-42f7-998d-2ad734e39b6c,other_keys,-3.8449216916524547,ev-d-pre,inference-d
1a32e987-cae8-458f-9c26-d9a6abf5348d,vocals,11.292839542404952,ev-d-pre,inference-d
1a32e987-cae8-458f-9c26-d9a6abf5348d,drums,12.158527492874002,ev-d-pre,inference-d
1a32e987-cae8-458f-9c26-d9a6abf5348d,bass,8.026247582563814,ev-d-pre,inference-d
1a32e987-cae8-458f-9c26-d9a6abf5348d,guitar,3.8636415924188263,ev-d-pre,inference-d
1a32e987-cae8-458f-9c26-d9a6abf5348d,piano,2.5602601835388565,ev-d-pre,inference-d
0d528a19-cb0f-4421-b250-444f9343e51c,vocals,8.99397919464387,ev-d-pre,inference-d
0d528a19-cb0f-4421-b250-444f9343e51c,drums,9.724455771818391,ev-d-pre,inference-d
0d528a19-cb0f-4421-b250-444f9343e51c,bass,12.714973425391198,ev-d-pre,inference-d
0d528a19-cb0f-4421-b250-444f9343e51c,guitar,4.114687340785753,ev-d-pre,inference-d
215391aa-1168-42dd-9cab-f8b0c6ff566b,vocals,6.555996515447273,ev-d-pre,inference-d
215391aa-1168-42dd-9cab-f8b0c6ff566b,drums,7.501229241614035,ev-d-pre,inference-d
215391aa-1168-42dd-9cab-f8b0c6ff566b,bass,5.179193065646058,ev-d-pre,inference-d
215391aa-1168-42dd-9cab-f8b0c6ff566b,guitar,2.7362049474283845,ev-d-pre,inference-d
215391aa-1168-42dd-9cab-f8b0c6ff566b,other_keys,1.1890701781013713,ev-d-pre,inference-d
606e3380-b062-4b74-88ac-b60d6f4d0a37,vocals,12.151642146559459,ev-d-pre,inference-d
606e3380-b062-4b74-88ac-b60d6f4d0a37,drums,4.46999881980359,ev-d-pre,inference-d
606e3380-b062-4b74-88ac-b60d6f4d0a37,bass,11.678912078741002,ev-d-pre,inference-d
606e3380-b062-4b74-88ac-b60d6f4d0a37,guitar,2.5384990833618133,ev-d-pre,inference-d
5640831d-7853-4d06-8166-988e2844b652,vocals,6.732136292045119,ev-d-pre,inference-d
5640831d-7853-4d06-8166-988e2844b652,drums,6.309619854342474,ev-d-pre,inference-d
5640831d-7853-4d06-8166-988e2844b652,bass,8.606126931764361,ev-d-pre,inference-d
5640831d-7853-4d06-8166-988e2844b652,guitar,1.814604974364074,ev-d-pre,inference-d
5640831d-7853-4d06-8166-988e2844b652,other_keys,1.3220192617146143,ev-d-pre,inference-d
a199697c-3cdc-47c7-a9c7-c1b07dd6c9dd,vocals,8.447275278895505,ev-d-pre,inference-d
a199697c-3cdc-47c7-a9c7-c1b07dd6c9dd,drums,8.406999523711288,ev-d-pre,inference-d
a199697c-3cdc-47c7-a9c7-c1b07dd6c9dd,bass,7.248875950019218,ev-d-pre,inference-d
a199697c-3cdc-47c7-a9c7-c1b07dd6c9dd,other,-13.779503499353625,ev-d-pre,inference-d
a199697c-3cdc-47c7-a9c7-c1b07dd6c9dd,guitar,0.5171789191382153,ev-d-pre,inference-d
a199697c-3cdc-47c7-a9c7-c1b07dd6c9dd,piano,2.68097758332806,ev-d-pre,inference-d
a199697c-3cdc-47c7-a9c7-c1b07dd6c9dd,bowed_strings,0.31341571241764266,ev-d-pre,inference-d
11845abc-8ca3-4fb2-bd84-521aeeff56f4,vocals,11.854679277971783,ev-d-pre,inference-d
11845abc-8ca3-4fb2-bd84-521aeeff56f4,drums,11.759990674751688,ev-d-pre,inference-d
11845abc-8ca3-4fb2-bd84-521aeeff56f4,guitar,1.4344454639237447,ev-d-pre,inference-d
11845abc-8ca3-4fb2-bd84-521aeeff56f4,other_keys,0.9364650174198172,ev-d-pre,inference-d
48c78ca6-18e9-42f2-9f05-fdbee90a7786,vocals,11.170005561017602,ev-d-pre,inference-d
48c78ca6-18e9-42f2-9f05-fdbee90a7786,drums,11.18291240787741,ev-d-pre,inference-d
48c78ca6-18e9-42f2-9f05-fdbee90a7786,guitar,2.247695499342512,ev-d-pre,inference-d
88b545e5-4d06-4d55-a306-1bd3a2915ee5,vocals,13.369044174651796,ev-d-pre,inference-d
88b545e5-4d06-4d55-a306-1bd3a2915ee5,drums,9.339234298525197,ev-d-pre,inference-d
88b545e5-4d06-4d55-a306-1bd3a2915ee5,bass,9.329404983851541,ev-d-pre,inference-d
88b545e5-4d06-4d55-a306-1bd3a2915ee5,guitar,7.673296757713583,ev-d-pre,inference-d
c6d73235-1dd5-4085-a3b3-50a3466c6168,vocals,5.180250766244461,ev-d-pre,inference-d
c6d73235-1dd5-4085-a3b3-50a3466c6168,drums,10.324625228768646,ev-d-pre,inference-d
c6d73235-1dd5-4085-a3b3-50a3466c6168,bass,7.720251495286861,ev-d-pre,inference-d
c6d73235-1dd5-4085-a3b3-50a3466c6168,guitar,0.5816453832115847,ev-d-pre,inference-d
c6d73235-1dd5-4085-a3b3-50a3466c6168,wind,0.6769633747823927,ev-d-pre,inference-d
93dda0e8-dd76-49e4-b08f-54a82387cdf6,vocals,6.3566826694853615,ev-d-pre,inference-d
93dda0e8-dd76-49e4-b08f-54a82387cdf6,drums,4.996710248486184,ev-d-pre,inference-d
93dda0e8-dd76-49e4-b08f-54a82387cdf6,bass,10.491753101378462,ev-d-pre,inference-d
93dda0e8-dd76-49e4-b08f-54a82387cdf6,guitar,0.0035474676513278396,ev-d-pre,inference-d
93dda0e8-dd76-49e4-b08f-54a82387cdf6,piano,-1.8122227456751583,ev-d-pre,inference-d
93dda0e8-dd76-49e4-b08f-54a82387cdf6,other_keys,-4.131809717768934,ev-d-pre,inference-d
93dda0e8-dd76-49e4-b08f-54a82387cdf6,bowed_strings,-0.24534314314285657,ev-d-pre,inference-d
4999a0bf-a753-4e0e-85b1-690259dabf96,vocals,8.36035733159682,ev-d-pre,inference-d
4999a0bf-a753-4e0e-85b1-690259dabf96,drums,7.300145773821438,ev-d-pre,inference-d
4999a0bf-a753-4e0e-85b1-690259dabf96,bass,0.9570351841637625,ev-d-pre,inference-d
4999a0bf-a753-4e0e-85b1-690259dabf96,other,7.543301549842486e-05,ev-d-pre,inference-d
4999a0bf-a753-4e0e-85b1-690259dabf96,guitar,3.323300597438296,ev-d-pre,inference-d
4999a0bf-a753-4e0e-85b1-690259dabf96,other_keys,0.03168077459685289,ev-d-pre,inference-d
35983cdd-3903-46cb-b184-f96274ced57b,vocals,7.436572963680183,ev-d-pre,inference-d
35983cdd-3903-46cb-b184-f96274ced57b,drums,12.562211338587321,ev-d-pre,inference-d
35983cdd-3903-46cb-b184-f96274ced57b,bass,0.04508865855643262,ev-d-pre,inference-d
35983cdd-3903-46cb-b184-f96274ced57b,other,-0.875057673466606,ev-d-pre,inference-d
35983cdd-3903-46cb-b184-f96274ced57b,guitar,1.821804820768906,ev-d-pre,inference-d
35983cdd-3903-46cb-b184-f96274ced57b,piano,-4.369653149257589,ev-d-pre,inference-d
35983cdd-3903-46cb-b184-f96274ced57b,other_keys,1.8242744661911736,ev-d-pre,inference-d
3e656eec-84d4-4a45-b410-d3817d849f92,vocals,7.610530331281424,ev-d-pre,inference-d
3e656eec-84d4-4a45-b410-d3817d849f92,drums,8.665729170446719,ev-d-pre,inference-d
3e656eec-84d4-4a45-b410-d3817d849f92,bass,5.57021880442388,ev-d-pre,inference-d
3e656eec-84d4-4a45-b410-d3817d849f92,guitar,1.8045261008928306,ev-d-pre,inference-d
3e656eec-84d4-4a45-b410-d3817d849f92,piano,0.471801225856222,ev-d-pre,inference-d
3e656eec-84d4-4a45-b410-d3817d849f92,other_keys,0.5790693438147436,ev-d-pre,inference-d
3e656eec-84d4-4a45-b410-d3817d849f92,bowed_strings,0.03905474660849401,ev-d-pre,inference-d
7dd515b0-e218-425d-b8bf-a75056237d6a,vocals,15.87198250233496,ev-d-pre,inference-d
7dd515b0-e218-425d-b8bf-a75056237d6a,piano,9.02850403966774,ev-d-pre,inference-d
5a6df5c7-a58a-479e-bdfb-c5946c221933,vocals,9.539952988654722,ev-d-pre,inference-d
5a6df5c7-a58a-479e-bdfb-c5946c221933,drums,12.256742215939392,ev-d-pre,inference-d
5a6df5c7-a58a-479e-bdfb-c5946c221933,bass,11.942671103903333,ev-d-pre,inference-d
5a6df5c7-a58a-479e-bdfb-c5946c221933,guitar,1.3737885488255075,ev-d-pre,inference-d
5a6df5c7-a58a-479e-bdfb-c5946c221933,piano,2.3657210056394553,ev-d-pre,inference-d
5a6df5c7-a58a-479e-bdfb-c5946c221933,other_keys,0.6034812037140616,ev-d-pre,inference-d
5a6df5c7-a58a-479e-bdfb-c5946c221933,wind,-0.3957438234107993,ev-d-pre,inference-d
5a6df5c7-a58a-479e-bdfb-c5946c221933,other_plucked,0.0,ev-d-pre,inference-d
bb45cf1a-4c58-4fe3-88ea-97ef27527507,vocals,7.995874057237618,ev-d-pre,inference-d
bb45cf1a-4c58-4fe3-88ea-97ef27527507,drums,11.82430751457103,ev-d-pre,inference-d
bb45cf1a-4c58-4fe3-88ea-97ef27527507,bass,10.06216351989247,ev-d-pre,inference-d
bb45cf1a-4c58-4fe3-88ea-97ef27527507,guitar,-2.506852784300546,ev-d-pre,inference-d
bb45cf1a-4c58-4fe3-88ea-97ef27527507,piano,2.1210270084243956,ev-d-pre,inference-d
bb45cf1a-4c58-4fe3-88ea-97ef27527507,other_keys,-5.7306384540167095,ev-d-pre,inference-d
bb45cf1a-4c58-4fe3-88ea-97ef27527507,bowed_strings,-1.2069210446830612,ev-d-pre,inference-d
125fc63d-9b69-4170-a46a-42c91bc28446,vocals,11.174217363020425,ev-d-pre,inference-d
125fc63d-9b69-4170-a46a-42c91bc28446,drums,8.432536478236164,ev-d-pre,inference-d
125fc63d-9b69-4170-a46a-42c91bc28446,bass,11.339239404819864,ev-d-pre,inference-d
125fc63d-9b69-4170-a46a-42c91bc28446,guitar,3.3880637040407304,ev-d-pre,inference-d
125fc63d-9b69-4170-a46a-42c91bc28446,wind,0.7583897670237489,ev-d-pre,inference-d
06bfc6e7-e5ac-4827-bf8e-ffaf1675872f,vocals,12.794932337725232,ev-d-pre,inference-d
06bfc6e7-e5ac-4827-bf8e-ffaf1675872f,drums,9.086341701967038,ev-d-pre,inference-d
06bfc6e7-e5ac-4827-bf8e-ffaf1675872f,bass,13.101613156440372,ev-d-pre,inference-d
06bfc6e7-e5ac-4827-bf8e-ffaf1675872f,guitar,8.65142962010568,ev-d-pre,inference-d
a1dcaeb2-f4e6-4818-b490-09f44d624afc,vocals,9.483000363349035,ev-d-pre,inference-d
a1dcaeb2-f4e6-4818-b490-09f44d624afc,drums,8.861795906867226,ev-d-pre,inference-d
a1dcaeb2-f4e6-4818-b490-09f44d624afc,bass,10.548523376693142,ev-d-pre,inference-d
a1dcaeb2-f4e6-4818-b490-09f44d624afc,guitar,5.325700111370301,ev-d-pre,inference-d
dda2c057-6d73-43fa-a130-d7d6562c09ca,vocals,6.862982156873853,ev-d-pre,inference-d
